"Gene","Score"
"VTI1B",1.47649299372847
"NQO1",1.47641000282107
"EIF4G3",1.47622862147823
"RAB11FIP5",1.47610898021501
"RNF220",1.47608027763825
"DPH5",1.47606724751879
"SHTN1",1.47593682058059
"MTIF2",1.47583423643833
"FAM189B",1.47547334452965
"ATP13A1",1.47544465717037
"PRIMA1",1.47543371401952
"AC026464.1",1.47540192630227
"PPFIA1",1.47540083862892
"AP3D1",1.475292966538
"PIGL",1.4751755407109
"ZC3H7A",1.47514714145752
"GTF3A",1.47506489969516
"LEMD3",1.47500996957997
"NMT1",1.47500560810468
"MYBBP1A",1.47494374378048
"CC2D2B",1.47489786739948
"PDCD11",1.47468498538117
"ARHGAP11B",1.47467564385242
"RHOT2",1.47461501850919
"NAE1",1.47452855595979
"PRPF18",1.4744467243411
"ZNF140",1.47438235547604
"DLG5",1.47431930995217
"CCP110",1.47410094845529
"PCSK9",1.47408393033151
"MLEC",1.47385909207585
"PARP2",1.47385793451069
"RAG2",1.47377206624016
"PCNX3",1.47353918278222
"PTPN2",1.47348777949953
"ADAM17",1.47315597423779
"RHOC",1.4730232965518
"GOT2",1.47297050593265
"RILP",1.47276644071093
"EPHX1",1.4727382916775
"TM2D1",1.47260030195544
"VPS26A",1.47255941691405
"EHBP1",1.47241329254484
"SLC5A10",1.47240553940428
"STAT5A",1.47239530958563
"TRIM45",1.4722699752087
"ERC1",1.47222687624391
"PCBP1",1.4717011127689
"EEF2",1.47169973861
"TGFB1",1.4716239249698
"CTDP1",1.47146587572832
"PRDX6",1.47135216898499
"RANBP3",1.47124912673013
"GTF3C1",1.47120130980614
"CARS2",1.47117538314596
"TUBGCP4",1.47115803471558
"ATP1A1",1.47107518842536
"MAGI3",1.47103851888994
"MIPOL1",1.47103769216716
"MGAT2",1.47100452635788
"SOX13",1.47099499376673
"ERVK3-1",1.47077011170999
"ZNF649",1.47072966546561
"MAP2K6",1.47063803740594
"EIF2AK3",1.47048785399885
"UBTF",1.47047364555054
"WDFY2",1.47045507974965
"PPP1CC",1.47032792736902
"RAB11B",1.47032409466396
"DENND2C",1.47027731433897
"LYL1",1.47007404217128
"PSMB5",1.46971447230129
"TXNDC11",1.46952737073246
"MCFD2",1.46933350393892
"DNAJA2",1.46930835369851
"THUMPD1",1.46928288098664
"NBPF15",1.46920145631391
"KIF1C",1.46919242934752
"GOLT1A",1.46918212018375
"KIAA0319L",1.46913118282151
"KIF22",1.46898219033638
"PDLIM1",1.46886194660753
"SLC26A10",1.46885924488287
"RAD23A",1.46876100544978
"NBAS",1.46862852104392
"ARMH4",1.46852779654471
"MAGOHB",1.46847763373671
"TXNDC12",1.46818911763406
"RCCD1",1.4681497792825
"TM2D3",1.46794879111494
"CKAP5",1.46791071403783
"PDE2A",1.46784134605695
"SLC16A1",1.46771159363822
"PNMA1",1.46766371551849
"ACAA2",1.46764686042687
"CHTOP",1.46761315436008
"PGBD4",1.46732411477799
"LMO7",1.46728681699373
"TFDP1",1.46715940913698
"SMCO4",1.46711326330099
"EMC9",1.46710743297777
"CDC123",1.46707070711642
"CREBBP",1.46705714309584
"KAZN",1.46690867383785
"MACF1",1.46689650840888
"CKAP2",1.46689612122756
"ACTR10",1.46675796515538
"PTCD3",1.46674077671395
"TMED1",1.46666050535227
"ZMYM1",1.46658650912693
"DNAJB4",1.46621451412715
"LAMTOR1",1.46619666796167
"SOCS6",1.46617393535501
"FPGT",1.4660716330353
"PPM1A",1.46596184065576
"PTDSS2",1.46587405934839
"ZBTB1",1.46536740635356
"SPATA13",1.46535221369092
"INKA2",1.46534786832437
"PDIA6",1.4652022204378
"ZWINT",1.46501323100718
"ESD",1.46498556951161
"RPA1",1.46482637625128
"AXIN2",1.46480631615972
"JPT2",1.46471778677808
"RCOR3",1.46455867977238
"IRF6",1.46448404481284
"BDKRB2",1.46448404481283
"CD8B",1.46448404481283
"ARG2",1.46443876451599
"AC069503.2",1.46442680749201
"KLHL25",1.46440000944164
"TNNI3",1.46421688810304
"LMNA",1.46419509329067
"SIN3A",1.46415618053377
"PANK4",1.46392799816432
"HNRNPLL",1.46389660509591
"TXNL4A",1.46388641849127
"SOS1",1.46383438693198
"NSMCE4A",1.4637781998041
"KIF18A",1.46370454096399
"TUBA1B",1.46362125412922
"C1QBP",1.46354370260085
"ING1",1.46345692760148
"SNRNP35",1.46344373759095
"COMMD6",1.46337552896125
"SRP68",1.46321980992468
"PABPN1",1.46321003997416
"GAMT",1.46320722191978
"S100A3",1.46319570423335
"CAPRIN2",1.46302653527096
"ADI1",1.46290759386268
"HNRNPUL1",1.462853261527
"NEK9",1.46276711777401
"DDB1",1.46269355633826
"MMP15",1.46258374267323
"APOLD1",1.46252643144575
"PRDX3",1.46243179648526
"RFXANK",1.46241305274254
"FANCA",1.46231124507525
"AGMAT",1.46222986977958
"AS3MT",1.46214095828005
"HPCAL1",1.46202647092628
"CUEDC2",1.46195150009523
"LRR1",1.46181083081564
"TM9SF3",1.4614395326715
"UHRF1",1.46138936643464
"MLX",1.4612566961934
"WHAMM",1.46113613528044
"AKR1C2",1.46084276254741
"TRAF4",1.46083644918079
"PRODH2",1.46082653499554
"SRSF5",1.46067955414539
"HSPA14",1.4606213152398
"DHX57",1.46061841781119
"CDON",1.46061434131551
"NUP37",1.46047199346634
"IPO5",1.46046008885822
"STX6",1.46034533022178
"GTF3C2",1.46032175363805
"PRDX1",1.46031596104085
"PPP1R37",1.46028303748344
"STON1",1.46017974442687
"ZFP36L2",1.46016783555986
"NARS1",1.46014020789539
"DDX23",1.46008404339302
"UBR4",1.45990280442777
"ABRAXAS2",1.45973025222823
"COL9A2",1.45969411500041
"CHD2",1.45969192964009
"RNF31",1.45964711389767
"MPZL3",1.45963174847587
"ACBD5",1.45959654745478
"IGHMBP2",1.45957701624594
"PCLAF",1.45956298999127
"MKS1",1.45955134581387
"AGO3",1.45954300373325
"FEM1B",1.4595365132825
"ZNF584",1.45927319763917
"PRPF19",1.45904005563551
"SYNC",1.45900725844719
"SBNO1",1.45895125818546
"NAT10",1.45894669570481
"NUP133",1.45892962772366
"SAP18",1.45882403285516
"RAB10",1.45881225759901
"AC093227.2",1.45879767793254
"PPP6R3",1.45877140974667
"BAD",1.45876873521213
"MRPL11",1.45874492954904
"CEP95",1.45867204517463
"PIAS1",1.45864273335676
"AL359736.1",1.45847311172655
"SEC61A2",1.45838932260134
"SPAG9",1.45824952041937
"EED",1.45805995960807
"ANKRD36",1.45797436427212
"ZNF136",1.45797224804669
"ZNF280D",1.45795644884676
"POLR1A",1.45787494581878
"ANKRD11",1.45761447198936
"AC001226.2",1.45750102886876
"COMMD9",1.45746448066749
"NAA16",1.4571933096244
"ECE1",1.45714678462059
"NEDD4",1.45676360265908
"REXO2",1.45674521440987
"TTC9C",1.45670552110444
"ZC2HC1C",1.45624219479813
"IL27RA",1.4559425228356
"LONP1",1.45584140852905
"SVIP",1.45584113926933
"CHAC2",1.45567550036227
"COX16",1.45566388677509
"HOMER3",1.4554664496412
"NAB2",1.45534628318964
"GPATCH2L",1.45532322388619
"PHB2",1.45530997070222
"SSR2",1.45529158675481
"ATF7IP",1.45522191221916
"SF3B3",1.45504806345586
"PRKCA",1.4548975284107
"TWF1",1.45483681487728
"S100A16",1.45479653113653
"SENP3",1.45475692837479
"CD163L1",1.45466332401272
"USP14",1.45464061781812
"TRAPPC6B",1.45447420726242
"NPC2",1.45443539458513
"RNF43",1.4543651430831
"MPHOSPH6",1.45432999308199
"AC087632.2",1.45428307738195
"MRPL24",1.45427500086084
"OBI1",1.45425376819596
"NBPF12",1.45422765371892
"ZFYVE19",1.45416555481691
"FBXO31",1.45406781474488
"PMM2",1.45381019459741
"PIP4K2C",1.45355423942788
"CSDE1",1.45345580115577
"ISG20L2",1.45344447752563
"LLGL2",1.45342926833992
"BICDL1",1.45342494507411
"VPS54",1.45338432108401
"FADS2",1.45336928758259
"OSBPL9",1.45334717140663
"CLK2",1.45332721528801
"GGA3",1.45328652183207
"AMFR",1.45320737574199
"GOLPH3L",1.45318539874523
"CELSR2",1.45315051255278
"SETD1B",1.45301715289795
"PTP4A2",1.45278943422162
"NDRG2",1.45274862496622
"SF3B6",1.45273296348937
"DHRS11",1.45268935277803
"TPRG1L",1.45267164615661
"BORCS7-ASMT",1.45256401807568
"LGALS8",1.45250506984398
"CD63",1.45236302134649
"SLC1A5",1.45236212339143
"HNRNPA1L2",1.45207917757419
"BTAF1",1.4520575610626
"CEP170B",1.45192402831764
"SCYL2",1.45179332848577
"LYRM1",1.45177587713181
"HYKK",1.45172693327701
"BECN1",1.45169433497511
"HEBP1",1.45167222390771
"ANGPTL6",1.45158123044075
"RAB3B",1.45156015320601
"TUFM",1.45139208928891
"ARL2-SNX15",1.45138308248812
"VPS51",1.45132383396435
"PMAIP1",1.45116072373145
"BLVRB",1.45097049155297
"AC091057.6",1.45076577034538
"NCBP3",1.45062671549187
"TAF12",1.4504975786521
"WSB1",1.45048092241733
"FBXO34",1.45046009000869
"CCDC28B",1.45032247576077
"ANKS3",1.4502983647972
"RNF11",1.45018300639276
"IAH1",1.45014998575636
"CEP131",1.45008337235948
"DCTN5",1.44996786970641
"ADAM11",1.44992519608063
"EI24",1.44980743124971
"SECTM1",1.44969259433894
"HNF1A",1.4496579958579
"COLEC11",1.44948151628469
"PPP2R3C",1.44946331684379
"MARK2",1.44945790199725
"PPP1R1B",1.44935017438063
"AMY2A",1.44935017438063
"PIEZO1",1.44921104025199
"CNOT3",1.44913081617697
"POLG2",1.44910907738881
"KLRC2",1.44908417713447
"NUFIP1",1.44903264133149
"BCL7A",1.44884374260001
"HYPK",1.44882000320815
"PIMREG",1.44876563874135
"DNM1L",1.44853812234797
"ERLIN1",1.44853346962484
"MAN2B1",1.44839166661145
"HOGA1",1.44835777214519
"CDK11A",1.44831478829842
"RAD51AP1",1.44828031697231
"MYL12B",1.44822645987829
"STK33",1.4482212185111
"WDR83",1.44814344282981
"CHMP3",1.44807729885484
"RAP1B",1.44804211297899
"TACO1",1.44800219892251
"CCDC151",1.44799419524514
"DDX47",1.44794888933516
"ZNF784",1.44781425650464
"IQGAP1",1.44719297249165
"USP30",1.44718125494292
"EXOC6",1.4471682463092
"HIP1R",1.44679564484857
"ADAR",1.44679413583665
"PLPP3",1.4466787273506
"TMBIM4",1.44630648161263
"SMOC1",1.44627261126969
"MTCL1",1.44612823834604
"CSNK1D",1.44551912080603
"ZNF37A",1.44551898627073
"SIKE1",1.44543558284054
"PALMD",1.44527090095273
"TNPO2",1.44523288906996
"KLHDC4",1.44509367924035
"APBA2",1.44496450144428
"DEGS1",1.44490800244125
"S100A5",1.44472783497414
"SARM1",1.44471170882995
"MTHFS",1.44452288954649
"SETDB1",1.4443691884393
"CHMP1A",1.44436088682279
"CNOT1",1.44432091735845
"MRPS35",1.44418549447087
"PPP6R1",1.44417566825763
"PPP2R5E",1.44416887401519
"EIF2AK4",1.44413098298737
"SLC25A22",1.44410188658417
"E2F4",1.44404289474634
"BCAS3",1.44379370492145
"MCTP2",1.44366063046626
"AP002990.1",1.44363923567111
"ENTPD1",1.4436167025861
"NOL9",1.44358826508434
"RASL10B",1.44357737413003
"COASY",1.44345385140901
"MYL12A",1.44339240668027
"ZNF215",1.4432559777426
"MRPL57",1.44301083325336
"PPP1R12C",1.44298061365116
"CLTC",1.4429209503428
"PLEKHG4",1.44285110930962
"MEX3C",1.44278313659232
"EIF1",1.44261739411858
"VCPKMT",1.44257754755565
"EEF1G",1.4424923595795
"NUTF2",1.4423906909677
"AC012254.2",1.44222584999022
"MAP2K4",1.44216508488992
"CZIB",1.44197184447286
"CD22",1.44158263824844
"NAP1L1",1.44154473622673
"ZFYVE9",1.4415292790243
"DDI2",1.44148813613357
"HYOU1",1.44133365856862
"ZNF124",1.44124878516182
"SEPHS1",1.44112870378585
"TMOD3",1.44104896200349
"VPS18",1.44097860257743
"NUMA1",1.44094486592154
"WASHC2C",1.44092306712269
"AC005324.3",1.44088642433544
"LGALS3BP",1.44084193714081
"ANKRD42",1.44076857338757
"CLK3",1.44075977689736
"CALR",1.44066287861416
"LARP4B",1.44055307399851
"BANF1",1.44042220243658
"NES",1.44020965916864
"CUL5",1.44018668426738
"TMEM62",1.44005599125348
"ALDH3B1",1.43997803602496
"PIN1",1.43959383756277
"PTPRC",1.43956920379025
"CCDC177",1.43956920379025
"MTRNR2L11",1.43956920379025
"SLC12A1",1.43956920379025
"AP001931.1",1.43952707447566
"MED1",1.43948966806071
"MARVELD3",1.439453626907
"AL360181.3",1.43934635239012
"DCAF8",1.43919496333677
"KBTBD4",1.4391094929728
"EHBP1L1",1.43910273055741
"SRSF7",1.43902688028159
"KLHL21",1.43894926695804
"DCTN1",1.4388203539705
"NODAL",1.43871023049281
"NCAN",1.43871023049281
"PEX16",1.43867931292313
"RAC3",1.43867345441803
"STK38L",1.43860306238745
"ETHE1",1.43848940964606
"CIC",1.43842838543665
"FH",1.43828957734855
"VPS4B",1.43827585402559
"PHF21A",1.43822112399783
"DCAF4",1.4380083794917
"ESRP2",1.43794394929346
"ACAD8",1.43793477993214
"THEMIS2",1.43790343309761
"BCL2L2-PABPN1",1.43756665021241
"TENT5B",1.43745697802546
"FOXM1",1.43732850212833
"TTLL5",1.43717963259121
"SYMPK",1.43715726178977
"SETD6",1.43703840128616
"SHC1",1.43700667362113
"NPLOC4",1.43699348174067
"BTG2",1.43694788007511
"MAPK8IP3",1.43675754190282
"TMEM159",1.43660124645833
"MICOS10",1.43659951870305
"TRMT1",1.43648714180799
"ZNF33B",1.43639707927327
"WDR87",1.43623891442115
"AC008750.7",1.43622303476077
"ZNF304",1.43609365071958
"NFKBIB",1.43609277301126
"MAP7D1",1.43599409650538
"GPN3",1.43592948476606
"AOC2",1.43577433191609
"TPT1",1.43573552288991
"SLC35F2",1.43566497996919
"KPNA3",1.43554602801604
"LAMTOR2",1.43540348964174
"PKP2",1.43538183540153
"TLX2",1.43457325027025
"KCTD2",1.43453246298955
"CD46",1.43432866109278
"AC009133.6",1.43423764215456
"SLC41A2",1.43410658483641
"PPP2R5C",1.43384520912364
"DAP3",1.43381741303438
"AJUBA",1.43361456407793
"TOP2A",1.43357761542011
"MYO5B",1.43356021438109
"TEX261",1.43347449581744
"MEX3B",1.43334616659893
"TM9SF2",1.43318964072397
"TBCE",1.43313083382495
"DNAJC14",1.43307191009109
"ZNF24",1.43295901663261
"LENG9",1.43287959785665
"MBD3",1.43274232682808
"PPM1D",1.43268361704878
"MTRNR2L1",1.43233843447132
"AP4B1",1.43233388494469
"CCNE1",1.43224038939296
"KMT2D",1.43221611213237
"IDH3A",1.43216227420151
"YLPM1",1.43195301951048
"MVP",1.4318785482411
"SHISA4",1.43151948858454
"DUS3L",1.43149109617881
"ACAT1",1.43126288831369
"SUPT20H",1.43093921595144
"EML5",1.43091753037735
"DCUN1D2",1.43088941882568
"REXO1",1.4308622425022
"M6PR",1.43085792625687
"WASF2",1.43072156383485
"PPP1CA",1.43060150481873
"LRPPRC",1.43058081220473
"ADPGK",1.43056231082713
"COG1",1.43051347562896
"LRCH1",1.4304841177353
"GPX4",1.43044942936622
"RNF103-CHMP3",1.43035183462978
"SUGT1",1.43015932541691
"USB1",1.4299248624761
"LRRC37A3",1.42984086529421
"HK1",1.42980648180353
"USP32",1.42969430115767
"MMS19",1.42954413058509
"TFCP2",1.429397338431
"NUCB2",1.4292475249461
"ABCG8",1.4291996842883
"MYEF2",1.42895411480631
"SNF8",1.42889149042931
"DRAM1",1.42888329887731
"SRGAP2B",1.42877721287496
"CDA",1.42875625365489
"TIA1",1.42857871241729
"COG6",1.42855913895884
"POU2AF1",1.42798888258966
"GSTZ1",1.42789989566061
"SSH3",1.42781758506067
"PI4KB",1.42770768543193
"SPR",1.427616608704
"HAUS8",1.42758077233092
"RAB7B",1.42740032175346
"BRD4",1.42736872369601
"FLYWCH1",1.4273521670346
"CCNF",1.42723276196459
"FA2H",1.42720298418308
"FBXW8",1.4271283407444
"APPL2",1.42705714645419
"AC137834.1",1.42695420694779
"FRS2",1.42684214781494
"ARHGEF10L",1.4267915516694
"LTO1",1.42668795767201
"TRIM28",1.4266843888404
"ESYT1",1.42665780363301
"MTIF3",1.42657947972489
"REXO5",1.42632724296152
"ELP2",1.42605397359276
"IFI44L",1.42578131136864
"SLC24A5",1.4256990467529
"LBR",1.42556660855442
"UNC45A",1.42545094781028
"STRN",1.42538334649213
"TPRKB",1.42536164242491
"TMEM253",1.42531389956376
"NAA40",1.42523856500958
"EIF4EBP2",1.42522213361024
"POLR2I",1.42515759506789
"MRPL20",1.42506802369221
"USP50",1.42504209016274
"KDM4A",1.42503352198682
"KSR1",1.42493159468056
"EID2B",1.42468465838356
"TSNAX",1.4246764999594
"GRK2",1.42463418663256
"SIRT7",1.42460860700533
"CWC15",1.42443029310683
"AGBL2",1.42420026816724
"RPLP0",1.42419198884514
"PDIA3",1.42413314334331
"AC025283.2",1.42401627652472
"STARD7",1.42395346832017
"NDUFB1",1.42393377490463
"LRRC38",1.42369753321059
"CATSPER4",1.42369753321059
"ADARB2",1.42369753321059
"PERCC1",1.42369753321059
"ANKFN1",1.42369753321059
"MAPK4",1.42369753321059
"TSPYL6",1.42369753321059
"DOK4",1.42354534420345
"ZNF770",1.42352592295975
"ALLC",1.42347259848154
"RAD51C",1.42346192699736
"OAZ1",1.42340090546139
"SMIM1",1.4233241417143
"NFYC",1.42327563747527
"MRTFB",1.42315114046499
"CCDC124",1.42309174730729
"WNT3",1.42293546583961
"STXBP2",1.42293152823039
"MFSD12",1.42272835759877
"MINK1",1.42262219437541
"ZNF503",1.42251098696575
"VPS72",1.42245814309953
"RPE65",1.42235566479725
"DLST",1.42232775358084
"NPB",1.42232504056428
"NDUFA9",1.42230087232298
"AMZ2",1.42205398216165
"NUFIP2",1.42195777825617
"MSL1",1.42182697025354
"LAIR1",1.42179249801957
"ASGR2",1.42176888906144
"FBXO22",1.42176403387705
"AC008764.4",1.42173281577001
"TMEM41B",1.42148171074259
"CHST9",1.42144510473692
"ILK",1.42120221424349
"ARMC5",1.42114309943471
"MYRF",1.42111600067228
"ZNF774",1.42107455111342
"ARHGAP12",1.42098004181486
"PSME2",1.42064338037157
"HPSE2",1.42062380330267
"SVIL",1.420554495223
"GOLM2",1.42052653100797
"APOE",1.42043620924339
"ARHGDIA",1.42042827110731
"NSF",1.42038885783906
"KANSL3",1.42034668499086
"KMT2B",1.42033401977264
"NTN4",1.42030785147063
"BPTF",1.42029790617241
"TAOK2",1.42020511901058
"SNX17",1.42015531523531
"NFAT5",1.42010757999126
"FARSA",1.42001343998312
"PRMT7",1.41977335894215
"GIPC2",1.41975743672875
"CMTM3",1.41971124988025
"CAD",1.41965668101961
"B4GALT6",1.41962788705458
"SRP54",1.41953357493201
"UQCRC2",1.41949657889774
"KRI1",1.41942878783846
"PUS3",1.41941818112535
"RPL19",1.41938299401444
"NUAK2",1.41938029249978
"MRPL46",1.4192978946273
"CHD8",1.41920666985901
"MED13L",1.41917637114103
"RHOQ",1.41901966032385
"ASPSCR1",1.41898890004508
"COMTD1",1.41895727283934
"EIF4A3",1.41888438261795
"C19orf84",1.4187597310914
"ZNF772",1.41870373603236
"C19orf54",1.41863929105658
"RPS26",1.41854340774198
"TRAPPC8",1.41851452916587
"TGFBR3L",1.41843845070694
"ZNF576",1.41832698397239
"SYF2",1.41818244812942
"FAM168A",1.41817754424122
"STAMBP",1.4181192815689
"TULP3",1.41806164450536
"HACD3",1.4180141410624
"ZNF439",1.41799331097791
"AL358472.7",1.41790236102646
"NRAS",1.41788484975156
"TIMM29",1.4177586643448
"NDUFV1",1.41769705167072
"NDC80",1.41768715175548
"LIPA",1.41754000351619
"LMAN1",1.41740186341755
"TTC17",1.417157272639
"FIBP",1.41711225216793
"CNN1",1.41703036122265
"ASB2",1.41694615027966
"RBM7",1.4168548250651
"ITM2B",1.41683631750074
"GOLGA5",1.41673876126348
"GBP2",1.41671546438233
"SH2B3",1.41656842738358
"ZNF888",1.41644113937479
"LPXN",1.4164303924009
"TMCO1",1.4164006921658
"ATP2A2",1.41604507638672
"TCF25",1.41593608200348
"NBR1",1.41569576305119
"NPAS2",1.41568957849396
"NFATC2IP",1.41562993399156
"WDR92",1.415535701397
"PUM1",1.41540876169264
"RRM1",1.4150267668225
"DUT",1.41501987199161
"POU2F1",1.41501337279354
"TTC4",1.41498879415311
"ZFPM1",1.41496466245059
"PRKAR1A",1.41496343226302
"JUP",1.41479979629056
"SRSF9",1.41478572837477
"EDC3",1.41475698394752
"DSG2",1.41471607104418
"PRKD3",1.4146517288826
"BIRC5",1.41464005014989
"PSMD4",1.4145954657378
"R3HDM2",1.41444643278155
"EXOC7",1.4142210745706
"NEK2",1.41416975090644
"TIMM13",1.4141688834532
"NRL",1.41413526653778
"NIPA2",1.41395078218733
"TSEN15",1.41393668137357
"MICU2",1.41389249291729
"CYFIP1",1.41387277092356
"HNRNPC",1.41373746360114
"ALDH3A2",1.41371327960852
"NUP62",1.41361099366352
"IFTAP",1.41354612516859
"ZFP30",1.41351838210089
"PSEN1",1.41348387785224
"PLD6",1.41337170174644
"MACROD1",1.41332188435635
"SAMD4B",1.41315284723178
"ATG16L2",1.41314370006483
"PRKCZ",1.41274888950112
"GAB2",1.41272669130431
"ZNF221",1.4127084176987
"LCOR",1.41268058801625
"HHIPL2",1.4123932560702
"CNIH3",1.41236022443136
"FLAD1",1.41229983776755
"OLFML3",1.41219220877731
"MAN2A2",1.41214031758762
"PPP3R1",1.41203581440143
"IQGAP3",1.41202680924602
"S100PBP",1.41199984890953
"ELOA",1.41198567214901
"SERPINA10",1.41187198572882
"JKAMP",1.41182240060694
"TRAP1",1.41172714951975
"TMCO3",1.41167330224999
"ZNF253",1.41156145468108
"PTGR2",1.41153779821632
"KIAA1217",1.41153078758325
"FCHSD2",1.41144096046893
"AC010327.2",1.41140029157896
"NPIPB4",1.41139397924273
"FDXR",1.41131788014079
"FAHD1",1.41126214618076
"ABCD3",1.4111682174843
"RCOR1",1.41109588671499
"LRP5",1.41092857857226
"MGST3",1.41089274293526
"PLEKHG6",1.4107762083801
"ODC1",1.41068261327954
"TMEM263",1.41048360417117
"NACA",1.41037490680699
"PIWIL4",1.41033153124727
"LAMP1",1.4102981479384
"SAE1",1.41029656937456
"VSIR",1.41029578918861
"CCN1",1.41024867617625
"TEAD4",1.41013741919401
"C12orf75",1.41012093566299
"RWDD3",1.41010915572303
"LGR4",1.41010242707345
"PSMC4",1.40995594658998
"ANKRD23",1.40978768547492
"ARGLU1",1.40977449704404
"PKN2",1.40977248746525
"DHRS4L2",1.40972495894874
"ZNF599",1.40967682205615
"MAP3K6",1.40959278422478
"UBASH3B",1.40952351152678
"CBX8",1.40949288509396
"FOXO1",1.40940975548619
"KATNBL1",1.40924765008951
"R3HDM4",1.40922598588055
"SNAP23",1.40919856271373
"KRT8",1.40914519867729
"CAMTA1",1.40899809445569
"LYVE1",1.40895186536471
"NDUFS5",1.40851957593911
"SEC23A",1.4082881719113
"KRBA2",1.40826637615494
"EIF3K",1.40815832150938
"CERS4",1.4081278123193
"NKAPD1",1.4080488156976
"AKR1C3",1.40796840769174
"KDM5A",1.40792455611498
"SLC25A29",1.40791506692903
"C19orf71",1.40787103472631
"TLCD4-RWDD3",1.40785513127448
"KARS1",1.40779445563106
"PRKD2",1.40776538238149
"TOX4",1.40760739342676
"PELP1",1.40758453773194
"FBXL20",1.40754171850376
"NEURL4",1.4073614391198
"MAST2",1.40734098169229
"ST3GAL3",1.40734012052739
"ADIPOR1",1.4071956569954
"BTBD10",1.40712386199113
"TUBB6",1.40703567532132
"SNAPC1",1.40693180979472
"ERN1",1.40682810426766
"PPIB",1.4066033009819
"MPRIP",1.40659926365389
"FOXD2",1.40658732585167
"FSD1",1.40658732585167
"DDX49",1.40656529382156
"ANGEL2",1.40629861313303
"GLYR1",1.40627662220698
"NKG7",1.40613769505208
"OTOGL",1.40613769505208
"HERC4",1.40571510521125
"UPF1",1.40562185421557
"AC117378.1",1.40556428862834
"PACS1",1.405455148634
"C19orf25",1.40535965314614
"DERA",1.40515554355918
"AC135178.3",1.40513174036843
"LATS2",1.40493114580666
"ANKRD10",1.40490217824186
"LIN7C",1.40489727547571
"ZNF692",1.40482342907849
"TBX3",1.4047615889337
"SNX1",1.40463636793044
"NBEA",1.4045127190906
"ETFA",1.40446537996181
"C18orf21",1.40413850631609
"SSRP1",1.40397565793747
"GTPBP3",1.40395533163945
"CHID1",1.40380084402645
"MRPL16",1.40378956505471
"EME1",1.40378116482778
"PKMYT1",1.4037374391454
"SCAMP2",1.40368893912406
"AP1M2",1.40365248821828
"TSPAN11",1.40360824178988
"LRRC71",1.40335895087679
"C16orf87",1.4033179043222
"JAML",1.40325897572127
"TP73",1.40316696490762
"NBPF3",1.4029990915503
